,id,year,weekday,hour,splimit,gender,age,county,vehicle_type,circumstances,latitude,longitude,total_casualties,outcome_calculated,is_fatal,severity,geometry,is_dcc,radius_500m
0,79928,2016,7,4,50,1,6,6,1,10,53.34735003122324,-6.2899517186057485,1.0,3,False,0.0,POINT (-6.2899517186057485 53.34735003122324),True,81
1,79752,2016,3,3,50,2,6,6,3,7,53.24911002212602,-6.123348346640788,2.0,3,False,0.0,POINT (-6.123348346640788 53.24911002212602),False,16
2,79873,2016,6,1,60,2,6,6,3,7,53.32436330241717,-6.405071710832286,2.0,3,False,0.0,POINT (-6.405071710832286 53.32436330241717),False,28
3,83409,2016,3,3,50,1,8,6,8,1,53.34334500606465,-6.282953260549959,1.0,3,False,0.0,POINT (-6.282953260549959 53.34334500606465),True,128
4,80979,2016,2,3,50,1,6,6,3,7,53.26719663634543,-6.148426718455954,1.0,3,False,0.0,POINT (-6.148426718455954 53.26719663634543),False,16
5,83183,2016,6,1,50,2,8,6,3,1,53.331964998090456,-6.2354466987964825,1.0,3,False,0.0,POINT (-6.2354466987964825 53.331964998090456),True,72
6,82185,2016,4,4,50,1,5,26,1,10,53.20028668988877,-6.111778308231512,1.0,3,False,0.0,POINT (-6.111778308231512 53.20028668988877),False,45
7,83269,2016,6,1,60,1,6,6,1,10,53.40744998875928,-6.237594951562725,1.0,3,False,0.0,POINT (-6.237594951562725 53.40744998875928),False,12
8,78656,2016,7,5,60,2,7,6,3,5,53.319421643517046,-6.429621735234172,1.0,3,False,0.0,POINT (-6.429621735234172 53.319421643517046),False,8
9,78146,2016,5,2,50,1,7,6,2,5,53.28834503735027,-6.282939976182687,1.0,2,False,1.0,POINT (-6.282939976182687 53.28834503735027),False,16
10,83108,2016,2,3,50,2,5,6,3,6,53.39752502783662,-6.2663283924871465,2.0,3,False,0.0,POINT (-6.2663283924871465 53.39752502783662),True,35
11,80345,2016,5,5,30,1,7,6,5,1,53.35194835282539,-6.261153278749427,1.0,3,False,0.0,POINT (-6.261153278749427 53.35194835282539),True,141
12,79309,2016,5,5,50,1,6,6,12,2,53.34765668735784,-6.241106653945378,1.0,3,False,0.0,POINT (-6.241106653945378 53.34765668735784),True,73
13,80552,2016,6,4,50,1,6,6,3,2,53.422335042944695,-6.338774931315636,2.0,3,False,0.0,POINT (-6.338774931315636 53.422335042944695),False,4
14,78714,2016,6,2,60,1,6,6,3,10,53.39804338105128,-6.39076833078738,1.0,3,False,0.0,POINT (-6.39076833078738 53.39804338105128),False,25
15,78550,2016,6,1,50,2,8,6,3,1,53.27514834366508,-6.353156629828756,1.0,2,False,1.0,POINT (-6.353156629828756 53.27514834366508),False,28
16,80049,2016,1,4,50,2,6,6,3,10,53.33617003108762,-6.238190042274487,2.0,3,False,0.0,POINT (-6.238190042274487 53.33617003108762),True,91
17,80720,2016,5,3,50,1,7,6,1,10,53.33362504447834,-6.244348315656896,1.0,3,False,0.0,POINT (-6.244348315656896 53.33362504447834),True,82
18,82605,2016,3,1,50,2,7,6,1,10,53.31298835796102,-6.390941714970735,1.0,3,False,0.0,POINT (-6.390941714970735 53.31298835796102),False,21
19,80887,2016,4,2,50,2,8,6,14,3,53.36048499031921,-6.195870032794706,1.0,3,False,0.0,POINT (-6.195870032794706 53.36048499031921),True,18
20,79912,2016,2,3,50,2,6,6,2,10,53.33023500417323,-6.282081742226239,1.0,3,False,0.0,POINT (-6.282081742226239 53.33023500417323),True,98
21,81747,2016,5,2,50,2,5,6,3,5,53.402828312308344,-6.302471696304732,1.0,3,False,0.0,POINT (-6.302471696304732 53.402828312308344),False,35
22,82971,2016,7,2,50,2,6,6,88,1,53.312623307112545,-6.282405047765534,1.0,3,False,0.0,POINT (-6.282405047765534 53.312623307112545),True,74
23,82626,2016,2,2,50,2,6,6,1,10,53.364841705376705,-6.288046703845814,1.0,3,False,0.0,POINT (-6.288046703845814 53.364841705376705),True,35
24,83387,2016,5,1,50,1,7,6,1,10,53.3325649994774,-6.2532949485963885,1.0,3,False,0.0,POINT (-6.2532949485963885 53.3325649994774),True,92
25,82420,2016,7,5,100,2,8,6,3,7,53.26652171195968,-6.201953374267691,2.0,3,False,0.0,POINT (-6.201953374267691 53.26652171195968),False,7
26,81248,2016,2,4,50,1,8,6,3,7,53.361750013534305,-6.298706721976591,1.0,3,False,0.0,POINT (-6.298706721976591 53.361750013534305),True,45
27,78179,2016,5,4,50,2,8,6,3,1,53.3717917038951,-6.330888398428484,1.0,2,False,1.0,POINT (-6.330888398428484 53.3717917038951),True,19
28,77862,2016,3,4,80,2,6,6,3,1,53.28605002672052,-6.361791741355802,1.0,2,False,1.0,POINT (-6.361791741355802 53.28605002672052),False,76
29,81566,2016,3,3,50,1,8,6,88,1,53.33604163885937,-6.297918349793186,1.0,3,False,0.0,POINT (-6.297918349793186 53.33604163885937),True,41
30,80242,2016,5,3,50,1,6,6,1,10,53.23931833496411,-6.122878298056894,1.0,3,False,0.0,POINT (-6.122878298056894 53.23931833496411),False,36
31,80923,2016,6,3,60,1,9,6,5,10,53.43255833907182,-6.33262326075718,1.0,3,False,0.0,POINT (-6.33262326075718 53.43255833907182),False,2
32,81837,2016,3,3,50,1,7,6,1,10,53.3388950320296,-6.272526669421214,1.0,3,False,0.0,POINT (-6.272526669421214 53.3388950320296),True,171
33,79748,2016,3,1,60,1,6,6,4,1,53.42321665792656,-6.230436710275126,1.0,3,False,0.0,POINT (-6.230436710275126 53.42321665792656),False,11
34,78285,2016,2,4,50,2,9,6,3,1,53.30318833855486,-6.362720061205973,1.0,2,False,1.0,POINT (-6.362720061205973 53.30318833855486),False,9
35,77830,2016,2,3,50,1,9,6,88,1,53.331841632935095,-6.293711623282598,1.0,2,False,1.0,POINT (-6.293711623282598 53.331841632935095),True,90
36,83188,2016,1,5,50,1,6,6,88,1,53.38776498107933,-6.229059931681107,1.0,3,False,0.0,POINT (-6.229059931681107 53.38776498107933),True,8
37,81827,2016,7,2,80,2,9,6,3,7,53.26637834376825,-6.1586750523283875,1.0,3,False,0.0,POINT (-6.1586750523283875 53.26637834376825),False,31
38,82345,2016,4,2,50,1,2,6,2,10,53.34788503572105,-6.346326643824619,1.0,3,False,0.0,POINT (-6.346326643824619 53.34788503572105),True,16
39,79746,2016,2,4,30,1,5,6,2,6,53.33368337954471,-6.244476705230905,1.0,3,False,0.0,POINT (-6.244476705230905 53.33368337954471),True,81
40,83055,2016,5,3,50,2,5,6,3,7,53.323353308211495,-6.350791684650148,2.0,3,False,0.0,POINT (-6.350791684650148 53.323353308211495),False,49
41,78338,2016,6,2,50,2,6,6,3,1,53.33304831140671,-6.2751200630577,1.0,2,False,1.0,POINT (-6.2751200630577 53.33304831140671),True,126
42,80499,2016,3,3,50,1,6,6,1,10,53.30395163108355,-6.2654817131379925,1.0,3,False,0.0,POINT (-6.2654817131379925 53.30395163108355),False,25
43,80112,2016,7,2,50,2,6,6,4,7,53.39063501723621,-6.196253325457131,1.0,3,False,0.0,POINT (-6.196253325457131 53.39063501723621),True,29
44,83375,2016,5,2,50,1,6,6,3,7,53.37647332108307,-6.405269988347264,2.0,3,False,0.0,POINT (-6.405269988347264 53.37647332108307),False,4
45,79185,2016,3,4,50,1,7,6,3,9,53.39873831981291,-6.161349985719832,1.0,3,False,0.0,POINT (-6.161349985719832 53.39873831981291),True,9
46,83102,2016,2,1,50,1,7,6,1,10,53.38421834355316,-6.21623828015335,1.0,3,False,0.0,POINT (-6.21623828015335 53.38421834355316),True,13
47,80216,2016,1,5,30,1,6,6,5,1,53.34407670353821,-6.267458332510419,1.0,3,False,0.0,POINT (-6.267458332510419 53.34407670353821),True,288
48,79201,2016,6,3,60,2,6,6,3,1,53.321526706732186,-6.413604946282458,2.0,3,False,0.0,POINT (-6.413604946282458 53.321526706732186),False,16
49,81836,2016,3,3,50,2,9,6,1,10,53.34277004802448,-6.241151616377069,1.0,3,False,0.0,POINT (-6.241151616377069 53.34277004802448),True,100
50,80533,2016,5,2,50,2,6,6,3,7,53.341253332341694,-6.414341641001657,2.0,3,False,0.0,POINT (-6.414341641001657 53.341253332341694),False,19
51,78757,2016,2,3,50,1,8,6,3,1,53.32401330733376,-6.295656734776435,1.0,3,False,0.0,POINT (-6.295656734776435 53.32401330733376),True,40
52,80400,2016,1,5,80,1,6,6,3,8,53.28446165147935,-6.3755083595269015,1.0,3,False,0.0,POINT (-6.3755083595269015 53.28446165147935),False,56
53,82765,2016,7,4,60,1,7,6,3,7,53.3239733711259,-6.351388362702985,2.0,3,False,0.0,POINT (-6.351388362702985 53.3239733711259),False,50
54,81891,2016,6,4,80,1,6,6,3,3,53.236376641357765,-6.144443350656641,4.0,3,False,0.0,POINT (-6.144443350656641 53.236376641357765),False,13
55,83309,2016,2,3,30,2,6,6,3,7,53.32822168424275,-6.393773339458034,5.0,3,False,0.0,POINT (-6.393773339458034 53.32822168424275),False,27
56,82054,2016,4,3,50,1,6,6,1,10,53.29565334654697,-6.258670062126098,1.0,3,False,0.0,POINT (-6.258670062126098 53.29565334654697),False,25
57,81401,2016,5,2,50,2,6,6,3,10,53.39522163928791,-6.202919977880843,1.0,3,False,0.0,POINT (-6.202919977880843 53.39522163928791),True,17
58,82402,2016,7,2,50,1,6,6,5,1,53.331694991191085,-6.234778270397467,1.0,3,False,0.0,POINT (-6.234778270397467 53.331694991191085),True,69
59,80026,2016,6,4,50,1,6,6,2,10,53.35687665884885,-6.249549938678653,2.0,3,False,0.0,POINT (-6.249549938678653 53.35687665884885),True,136
60,78759,2016,2,2,50,2,6,6,3,7,53.388811643249426,-6.118483355854214,1.0,3,False,0.0,POINT (-6.118483355854214 53.388811643249426),False,8
61,79927,2016,5,3,30,1,9,6,5,1,53.35183165702654,-6.249686684210757,1.0,3,False,0.0,POINT (-6.249686684210757 53.35183165702654),True,154
62,80236,2016,4,3,50,2,6,6,3,10,53.342963366146506,-6.291668349607783,1.0,3,False,0.0,POINT (-6.291668349607783 53.342963366146506),True,51
63,80055,2016,1,4,50,1,7,6,3,7,53.35704169926785,-6.249735027739482,1.0,3,False,0.0,POINT (-6.249735027739482 53.35704169926785),True,143
64,77884,2016,4,3,50,1,5,6,1,1,53.35264670707346,-6.26160826416704,1.0,2,False,1.0,POINT (-6.26160826416704 53.35264670707346),True,144
65,82179,2016,6,2,50,1,6,26,4,1,53.20118832976658,-6.110661612420818,1.0,3,False,0.0,POINT (-6.110661612420818 53.20118832976658),False,53
66,78482,2016,6,1,50,1,6,6,2,2,53.36266169682503,-6.238154953387783,1.0,2,False,1.0,POINT (-6.238154953387783 53.36266169682503),True,83
67,82243,2016,6,1,50,1,6,6,1,10,53.34814330816545,-6.2483833528086254,1.0,3,False,0.0,POINT (-6.2483833528086254 53.34814330816545),True,150
68,83171,2016,5,3,100,2,7,6,3,7,53.25294837116925,-6.176066674464576,2.0,3,False,0.0,POINT (-6.176066674464576 53.25294837116925),False,23
69,78879,2016,4,2,50,2,7,6,3,6,53.30670831275623,-6.283666665744729,2.0,3,False,0.0,POINT (-6.283666665744729 53.30670831275623),True,54
70,78337,2016,6,1,50,1,7,6,2,2,53.303711660731295,-6.35106501682035,1.0,2,False,1.0,POINT (-6.35106501682035 53.303711660731295),False,27
71,81958,2016,4,3,50,1,8,6,1,10,53.357551706045314,-6.248676721829377,1.0,3,False,0.0,POINT (-6.248676721829377 53.357551706045314),True,133
72,78985,2016,4,4,50,1,5,6,3,1,53.358344965890325,-6.254643365095164,1.0,3,False,0.0,POINT (-6.254643365095164 53.358344965890325),True,145
73,81809,2016,2,1,50,1,6,6,1,10,53.32273503621056,-6.265639961876618,1.0,3,False,0.0,POINT (-6.265639961876618 53.32273503621056),True,116
74,80010,2016,5,1,50,1,6,6,1,10,53.3532350260264,-6.244654946613986,1.0,3,False,0.0,POINT (-6.244654946613986 53.3532350260264),True,124
75,78416,2016,1,3,50,2,5,6,3,1,53.401410040658845,-6.420561644086132,1.0,2,False,1.0,POINT (-6.420561644086132 53.401410040658845),False,6
76,80138,2016,5,2,50,2,5,6,3,1,53.39479829617105,-6.26023495184831,1.0,3,False,0.0,POINT (-6.26023495184831 53.39479829617105),True,15
77,79486,2016,5,4,50,1,3,6,3,9,53.281823294953995,-6.359105024870573,1.0,3,False,0.0,POINT (-6.359105024870573 53.281823294953995),False,35
78,78111,2016,3,3,50,1,5,6,1,10,53.34616671628203,-6.291668387426856,1.0,2,False,1.0,POINT (-6.291668387426856 53.34616671628203),True,76
79,80075,2016,3,2,50,2,5,6,1,10,53.29504329659932,-6.254856623050569,1.0,3,False,0.0,POINT (-6.254856623050569 53.29504329659932),False,25
80,83196,2016,1,3,50,1,6,6,3,7,53.31915333809309,-6.2910450032331715,1.0,3,False,0.0,POINT (-6.2910450032331715 53.31915333809309),True,35
81,81207,2016,5,3,50,1,6,6,2,10,53.2932583293817,-6.224571672432801,1.0,3,False,0.0,POINT (-6.224571672432801 53.2932583293817),False,29
82,82023,2016,2,2,50,2,7,6,3,7,53.28576499552105,-6.376226686258737,1.0,3,False,0.0,POINT (-6.376226686258737 53.28576499552105),False,69
83,80376,2016,6,3,60,2,8,6,3,5,53.399773365679295,-6.384379947989082,1.0,3,False,0.0,POINT (-6.384379947989082 53.399773365679295),False,9
84,82735,2016,5,4,50,1,2,6,3,2,53.28590001722421,-6.381080033172428,1.0,3,False,0.0,POINT (-6.381080033172428 53.28590001722421),False,62
85,79311,2016,6,5,60,1,7,6,3,3,53.42942666236391,-6.213094985366828,3.0,3,False,0.0,POINT (-6.213094985366828 53.42942666236391),False,5
86,78702,2016,6,2,50,2,5,6,3,3,53.333656676688065,-6.298581654606064,1.0,3,False,0.0,POINT (-6.298581654606064 53.333656676688065),True,93
87,80459,2016,6,4,50,2,7,6,3,1,53.357570049049485,-6.2505766508132625,1.0,3,False,0.0,POINT (-6.2505766508132625 53.357570049049485),True,140
88,79014,2016,6,4,50,1,7,6,3,1,53.3829183221643,-6.408311626775847,1.0,3,False,0.0,POINT (-6.408311626775847 53.3829183221643),False,11
89,83322,2016,3,2,50,2,9,6,1,10,53.29376335227164,-6.151398277557497,1.0,3,False,0.0,POINT (-6.151398277557497 53.29376335227164),False,29
90,78891,2016,6,3,30,2,7,6,3,1,53.2933583797593,-6.138868385467132,1.0,3,False,0.0,POINT (-6.138868385467132 53.2933583797593),False,57
91,79628,2016,4,2,50,2,6,6,14,7,53.40388502228194,-6.264545002564925,2.0,3,False,0.0,POINT (-6.264545002564925 53.40388502228194),False,20
92,78507,2016,4,1,50,2,6,6,1,10,53.338446681302486,-6.272593297915003,1.0,2,False,1.0,POINT (-6.272593297915003 53.338446681302486),True,160
93,83243,2016,3,2,50,2,7,6,3,10,53.32073334204654,-6.405993348986424,1.0,3,False,0.0,POINT (-6.405993348986424 53.32073334204654),False,26
94,81880,2016,6,2,50,2,6,6,3,7,53.375290008884406,-6.2425449538233355,2.0,3,False,0.0,POINT (-6.2425449538233355 53.375290008884406),True,34
95,82464,2016,4,3,50,1,5,6,1,10,53.35927998241846,-6.258795045189736,1.0,3,False,0.0,POINT (-6.258795045189736 53.35927998241846),True,142
96,83213,2016,3,2,50,2,5,6,1,10,53.346440027245535,-6.383234976689722,1.0,3,False,0.0,POINT (-6.383234976689722 53.346440027245535),False,33
97,82739,2016,5,5,50,1,7,6,5,2,53.3601566790133,-6.264019946399184,1.0,3,False,0.0,POINT (-6.264019946399184 53.3601566790133),True,127
98,82457,2016,3,1,50,2,7,6,3,7,53.35615832727569,-6.385478300641845,1.0,3,False,0.0,POINT (-6.385478300641845 53.35615832727569),False,28
99,79356,2016,3,1,50,1,1,6,1,10,53.311870003462275,-6.275018272491459,1.0,3,False,0.0,POINT (-6.275018272491459 53.311870003462275),True,46
100,80097,2016,5,2,50,2,3,6,3,7,53.312358323471415,-6.221478288196185,2.0,3,False,0.0,POINT (-6.221478288196185 53.312358323471415),True,13
101,82696,2016,3,1,50,1,5,6,1,10,53.31530336703557,-6.335683288705745,1.0,3,False,0.0,POINT (-6.335683288705745 53.31530336703557),False,41
102,80933,2016,7,4,50,1,6,6,88,1,53.348038337552765,-6.293529991522889,1.0,3,False,0.0,POINT (-6.293529991522889 53.348038337552765),True,65
103,83039,2016,3,3,100,1,6,6,3,8,53.38849337757037,-6.354148346519415,1.0,3,False,0.0,POINT (-6.354148346519415 53.38849337757037),False,15
104,80046,2016,6,2,50,1,8,6,1,10,53.29200834652116,-6.270018303670985,1.0,3,False,0.0,POINT (-6.270018303670985 53.29200834652116),False,29
105,81125,2016,7,3,50,1,5,6,3,1,53.392600043656444,-6.193183387366216,1.0,3,False,0.0,POINT (-6.193183387366216 53.392600043656444),True,24
106,81726,2016,5,3,50,1,7,6,1,10,53.34271166622992,-6.241148312382436,1.0,3,False,0.0,POINT (-6.241148312382436 53.34271166622992),True,102
107,81461,2016,3,1,50,1,8,6,1,10,53.412153347067715,-6.345304969621787,1.0,3,False,0.0,POINT (-6.345304969621787 53.412153347067715),False,3
108,79996,2016,2,5,120,1,5,6,3,1,53.417681646002336,-6.222196721117871,1.0,3,False,0.0,POINT (-6.222196721117871 53.417681646002336),False,11
109,82803,2016,3,2,50,1,5,6,1,10,53.360666694885424,-6.270763321514855,1.0,3,False,0.0,POINT (-6.270763321514855 53.360666694885424),True,106
110,79773,2016,5,1,50,2,7,6,3,7,53.27158837707074,-6.243984974235574,2.0,3,False,0.0,POINT (-6.243984974235574 53.27158837707074),False,17
111,80392,2016,7,5,50,1,5,6,5,7,53.328315019107606,-6.24545999868864,1.0,3,False,0.0,POINT (-6.24545999868864 53.328315019107606),True,58
112,82766,2016,6,3,50,1,6,6,3,7,53.396329970056485,-6.304993362214615,2.0,3,False,0.0,POINT (-6.304993362214615 53.396329970056485),True,23
113,82208,2016,7,3,50,1,6,6,1,10,53.29238834700371,-6.231193394467727,1.0,3,False,0.0,POINT (-6.231193394467727 53.29238834700371),False,35
114,78523,2016,2,3,60,2,6,6,1,10,53.39370334374652,-6.304963322973718,1.0,2,False,1.0,POINT (-6.304963322973718 53.39370334374652),True,37
115,79128,2016,2,3,50,1,7,6,3,1,53.33241170397031,-6.270540031794193,1.0,3,False,0.0,POINT (-6.270540031794193 53.33241170397031),True,190
116,77878,2016,3,2,50,2,4,6,3,1,53.35968002183114,-6.272596618663216,1.0,2,False,1.0,POINT (-6.272596618663216 53.35968002183114),True,102
117,78114,2016,6,1,30,1,4,6,1,1,53.34419835854922,-6.264406600808931,1.0,2,False,1.0,POINT (-6.264406600808931 53.34419835854922),True,275
118,79176,2016,3,2,50,2,7,6,3,10,53.38360999838537,-6.243764957068509,1.0,3,False,0.0,POINT (-6.243764957068509 53.38360999838537),True,34
119,82454,2016,4,1,50,2,7,6,3,3,53.35011169268958,-6.449748278693417,1.0,3,False,0.0,POINT (-6.449748278693417 53.35011169268958),False,17
120,78873,2016,4,1,50,1,8,6,1,10,53.26929999568338,-6.223705060159191,1.0,3,False,0.0,POINT (-6.223705060159191 53.26929999568338),False,30
121,78070,2016,7,2,50,2,5,6,1,10,53.338870020919245,-6.216999963946615,1.0,2,False,1.0,POINT (-6.216999963946615 53.338870020919245),True,28
122,79962,2016,6,2,30,1,6,6,2,10,53.3467933115374,-6.259556623565702,1.0,3,False,0.0,POINT (-6.259556623565702 53.3467933115374),True,246
123,78968,2016,3,3,100,1,6,6,12,10,53.309250001604255,-6.402476718985111,1.0,3,False,0.0,POINT (-6.402476718985111 53.309250001604255),False,7
124,80350,2016,5,1,50,1,7,6,5,1,53.352051652230045,-6.26916660638655,1.0,3,False,0.0,POINT (-6.26916660638655 53.352051652230045),True,140
125,79117,2016,7,1,50,1,4,6,10,2,53.32289166858388,-6.423826611536672,1.0,3,False,0.0,POINT (-6.423826611536672 53.32289166858388),False,8
126,83238,2016,4,3,50,1,8,6,3,1,53.31997004575635,-6.291474995327688,1.0,3,False,0.0,POINT (-6.291474995327688 53.31997004575635),True,33
127,78369,2016,5,4,60,1,7,6,14,1,53.32153832980907,-6.358413294505459,1.0,2,False,1.0,POINT (-6.358413294505459 53.32153832980907),False,32
128,78390,2016,1,2,50,1,65,6,2,7,53.37553337052694,-6.218873286358916,1.0,2,False,1.0,POINT (-6.218873286358916 53.37553337052694),True,32
129,78961,2016,3,1,50,1,7,6,3,5,53.338641627920026,-6.279478332482131,1.0,3,False,0.0,POINT (-6.279478332482131 53.338641627920026),True,101
130,80563,2016,1,5,30,1,5,6,1,10,53.338886709172414,-6.256544936217354,1.0,3,False,0.0,POINT (-6.256544936217354 53.338886709172414),True,98
131,81446,2016,2,1,50,1,65,6,1,10,53.329960018742014,-6.263369936167423,1.0,3,False,0.0,POINT (-6.263369936167423 53.329960018742014),True,192
132,80530,2016,4,3,50,2,3,6,3,6,53.36398501298845,-6.226958377574404,2.0,3,False,0.0,POINT (-6.226958377574404 53.36398501298845),True,62
133,81768,2016,6,5,50,1,6,6,3,7,53.36270832601227,-6.272593263249018,1.0,3,False,0.0,POINT (-6.272593263249018 53.36270832601227),True,101
134,81647,2016,4,1,50,2,6,6,1,10,53.343430033977086,-6.288921660192806,1.0,3,False,0.0,POINT (-6.288921660192806 53.343430033977086),True,58
135,78427,2016,3,2,50,2,8,6,88,1,53.31551330033702,-6.317251715073272,1.0,2,False,1.0,POINT (-6.317251715073272 53.31551330033702),False,18
136,78991,2016,5,2,50,1,8,6,4,1,53.35624004701171,-6.2658632791396265,1.0,3,False,0.0,POINT (-6.2658632791396265 53.35624004701171),True,139
137,80481,2016,7,5,60,1,6,6,3,7,53.25127001007118,-6.132519929890645,2.0,3,False,0.0,POINT (-6.132519929890645 53.25127001007118),False,32
138,81351,2016,1,3,50,1,6,6,3,3,53.39838668527673,-6.399336671446645,1.0,3,False,0.0,POINT (-6.399336671446645 53.39838668527673),False,22
139,80785,2016,3,2,50,1,8,6,3,1,53.3517883245342,-6.2495083469145545,1.0,3,False,0.0,POINT (-6.2495083469145545 53.3517883245342),True,155
140,79105,2016,6,2,50,1,8,6,9,1,53.357680035442684,-6.250838370542632,1.0,3,False,0.0,POINT (-6.250838370542632 53.357680035442684),True,138
141,82548,2016,3,1,50,2,8,6,3,1,53.32568329601537,-6.296751696028489,1.0,3,False,0.0,POINT (-6.296751696028489 53.32568329601537),True,52
142,83499,2016,7,2,50,1,9,6,88,1,53.33594997790411,-6.297428265805029,1.0,3,False,0.0,POINT (-6.297428265805029 53.33594997790411),True,57
143,80251,2016,6,1,50,1,8,6,3,7,53.3430733796674,-6.271810015082943,2.0,3,False,0.0,POINT (-6.271810015082943 53.3430733796674),True,321
144,82794,2016,3,1,50,2,7,6,3,1,53.29451332480025,-6.147650031009794,1.0,3,False,0.0,POINT (-6.147650031009794 53.29451332480025),False,41
145,79652,2016,6,2,50,2,5,6,3,1,53.33261168584147,-6.264301707488647,1.0,3,False,0.0,POINT (-6.264301707488647 53.33261168584147),True,167
146,82056,2016,5,1,50,1,7,6,1,1,53.373433297476254,-6.252046738511801,2.0,3,False,0.0,POINT (-6.252046738511801 53.373433297476254),True,39
147,77897,2016,5,4,50,1,8,6,88,1,53.32970665972027,-6.277978301922943,1.0,2,False,1.0,POINT (-6.277978301922943 53.32970665972027),True,141
148,79140,2016,2,5,100,2,5,26,3,2,53.19426000521031,-6.134995050923582,1.0,3,False,0.0,POINT (-6.134995050923582 53.19426000521031),False,18
149,83140,2016,4,4,60,2,5,6,3,3,53.36941335947867,-6.438915026137426,2.0,3,False,0.0,POINT (-6.438915026137426 53.36941335947867),False,4
150,79093,2016,5,2,50,1,9,6,3,4,53.36845996655279,-6.226525012458709,1.0,3,False,0.0,POINT (-6.226525012458709 53.36845996655279),True,46
151,82845,2016,6,3,80,1,7,6,3,7,53.35920000363575,-6.233066673931575,1.0,3,False,0.0,POINT (-6.233066673931575 53.35920000363575),True,66
152,81980,2016,4,2,80,1,7,6,3,10,53.2861600392356,-6.362144949951397,1.0,3,False,0.0,POINT (-6.362144949951397 53.2861600392356),False,78
153,79719,2016,7,4,50,1,6,6,1,10,53.32347829933255,-6.280068397587002,1.0,3,False,0.0,POINT (-6.280068397587002 53.32347829933255),True,62
154,83448,2016,6,3,30,2,6,6,1,10,53.353849971434045,-6.258183406935515,1.0,3,False,0.0,POINT (-6.258183406935515 53.353849971434045),True,120
155,79003,2016,6,1,50,1,6,6,2,10,53.33409503751977,-6.2748383239859455,1.0,3,False,0.0,POINT (-6.2748383239859455 53.33409503751977),True,95
156,82968,2016,7,5,50,2,5,6,3,3,53.358046714874405,-6.290070006004549,2.0,3,False,0.0,POINT (-6.290070006004549 53.358046714874405),True,61
157,79687,2016,3,2,50,2,8,6,3,7,53.39693833877371,-6.237496610554125,1.0,3,False,0.0,POINT (-6.237496610554125 53.39693833877371),True,43
158,82779,2016,2,2,50,1,5,6,3,7,53.309356661167186,-6.285078373415165,1.0,3,False,0.0,POINT (-6.285078373415165 53.309356661167186),True,55
159,79041,2016,1,4,50,2,8,6,3,7,53.423394959244774,-6.3262799684544015,2.0,3,False,0.0,POINT (-6.3262799684544015 53.423394959244774),False,9
160,80718,2016,5,3,50,1,8,6,1,10,53.36092330735397,-6.444356648900588,1.0,3,False,0.0,POINT (-6.444356648900588 53.36092330735397),False,8
161,79584,2016,6,3,50,1,6,6,10,1,53.311916635187856,-6.274588367991666,1.0,3,False,0.0,POINT (-6.274588367991666 53.311916635187856),True,42
162,80713,2016,1,2,50,1,6,6,1,10,53.34409498980892,-6.307739959166001,1.0,3,False,0.0,POINT (-6.307739959166001 53.34409498980892),True,67
163,78647,2016,2,5,60,1,7,6,3,2,53.37552669812368,-6.439505003431979,1.0,3,False,0.0,POINT (-6.439505003431979 53.37552669812368),False,2
164,78348,2016,2,2,60,2,9,6,3,3,53.377203372283475,-6.188661659953675,2.0,2,False,1.0,POINT (-6.188661659953675 53.377203372283475),True,12
165,77892,2016,2,2,50,1,7,6,1,10,53.33060830885569,-6.233441657923223,1.0,2,False,1.0,POINT (-6.233441657923223 53.33060830885569),True,72
166,82750,2016,6,2,50,1,6,6,8,1,53.33217338079149,-6.27378840479225,1.0,3,False,0.0,POINT (-6.27378840479225 53.33217338079149),True,142
167,77674,2016,2,4,50,1,8,6,1,1,53.36520000160593,-6.337384934182889,2.0,1,True,1.0,POINT (-6.337384934182889 53.36520000160593),True,6
168,78776,2016,3,3,80,2,6,6,3,7,53.285328346192756,-6.367451676921423,3.0,3,False,0.0,POINT (-6.367451676921423 53.285328346192756),False,72
169,80752,2016,7,4,60,1,6,6,3,1,53.3977883664831,-6.186586731885049,1.0,3,False,0.0,POINT (-6.186586731885049 53.3977883664831),True,15
170,78536,2016,1,2,50,1,8,6,3,3,53.27701500301799,-6.140284944255699,2.0,2,False,1.0,POINT (-6.140284944255699 53.27701500301799),False,35
171,81487,2016,5,5,80,1,6,6,3,2,53.23290996132417,-6.419660043582046,1.0,3,False,0.0,POINT (-6.419660043582046 53.23290996132417),False,3
172,83349,2016,4,4,100,1,6,6,2,7,53.40919668777451,-6.260920057704141,1.0,3,False,0.0,POINT (-6.260920057704141 53.40919668777451),False,10
173,82292,2016,5,2,30,2,6,6,1,10,53.34603670842233,-6.257513349396814,1.0,3,False,0.0,POINT (-6.257513349396814 53.34603670842233),True,243
174,78162,2016,6,2,50,1,6,6,3,6,53.32669003204441,-6.277845031954707,2.0,2,False,1.0,POINT (-6.277845031954707 53.32669003204441),True,91
175,80981,2016,3,2,50,1,6,6,3,10,53.37582336951394,-6.250516605119976,5.0,3,False,0.0,POINT (-6.250516605119976 53.37582336951394),True,37
176,80214,2016,2,3,50,1,6,6,3,7,53.32166329281742,-6.283959963484163,2.0,3,False,0.0,POINT (-6.283959963484163 53.32166329281742),True,55
177,79262,2016,3,3,50,1,5,6,1,10,53.340601684405044,-6.2722032756763415,1.0,3,False,0.0,POINT (-6.2722032756763415 53.340601684405044),True,219
